Date,Close,High,Low,Open,Volume,log_return,cum_return,rolling_vol_21
2006-12-28,5533.35986328125,5549.47021484375,5520.77001953125,5546.740234375,51716200,-0.0012010622540391698,93.51045741095619,0.12890778476174025
2006-12-29,5541.759765625,5553.85986328125,5531.6298828125,5531.6298828125,50608800,0.0015168962929282975,93.65241071415336,0.12862048822470454
2007-01-02,5617.7099609375,5621.64990234375,5575.6298828125,5575.759765625,85910000,0.013612003058004545,94.9359233863098,0.12812947665615737
2007-01-03,5610.919921875,5623.669921875,5596.81982421875,5621.0,118580700,-0.001209415567349813,94.82117580540763,0.12112692410364446
2007-01-04,5574.56005859375,5585.5400390625,5547.169921875,5573.72998046875,130465700,-0.0065012840597366735,94.20671595988199,0.11078427830422878
2007-01-05,5517.35009765625,5566.240234375,5517.35009765625,5552.64013671875,126420500,-0.010315710722237893,93.23990199008604,0.11795191949361979
2007-01-08,5518.58984375,5555.669921875,5509.06005859375,5532.56982421875,115053800,0.0002246743105793067,93.26085295426772,0.1122954901382616
2007-01-09,5533.02978515625,5563.47998046875,5532.6201171875,5549.009765625,151688200,0.0026131825213521554,93.5048792889448,0.11179468175975354
2007-01-10,5501.9501953125,5524.10986328125,5473.47021484375,5505.35986328125,134474700,-0.0056329367299749935,92.97965289228125,0.11361734119269865
2007-01-11,5609.7998046875,5609.7998046875,5515.60009765625,5523.72021484375,157830500,0.019412423103556394,94.80224649787206,0.13015609595379743
2007-01-12,5617.6201171875,5619.93017578125,5589.02978515625,5597.02001953125,129982000,0.0013930740667273936,94.93440508091024,0.12827081940371055
2007-01-15,5631.080078125,5649.759765625,5623.35009765625,5641.3701171875,96391200,0.0023931595878274,95.16187033440865,0.12812890594192022
2007-01-16,5591.5400390625,5645.2001953125,5588.77001953125,5637.27001953125,119572400,-0.00704651895149149,94.4936674287352,0.12876405072596192
2007-01-17,5561.77978515625,5602.68017578125,5538.47998046875,5592.31005859375,117555700,-0.005336585878311444,93.99073701679748,0.129123128283981
2007-01-18,5555.0400390625,5609.33984375,5539.81982421875,5584.75,153034400,-0.0012125314660252878,93.87683935685267,0.1277399939601981
2007-01-19,5614.7001953125,5623.39990234375,5529.43994140625,5554.5,161119200,0.01068256241433074,94.8850601554252,0.13254740191748168
2007-01-22,5579.77978515625,5639.7001953125,5576.56005859375,5630.41015625,127162700,-0.006238882643280293,94.29492620293132,0.13098694336914565
2007-01-23,5575.06982421875,5592.81982421875,5539.759765625,5582.990234375,240186200,-0.0008444687973993848,94.21533069269242,0.13002037502999458
2007-01-24,5638.080078125,5646.14013671875,5593.35986328125,5595.9599609375,149718200,0.011238754085500891,95.28016612901627,0.13508139554214324
2007-01-25,5609.2001953125,5658.080078125,5590.64990234375,5649.009765625,131019000,-0.005135454186408872,94.79211345966209,0.13071115723082138
2007-01-26,5582.2998046875,5611.83984375,5547.68017578125,5577.31005859375,136073800,-0.00480729883052718,94.33751301905646,0.12134855223470511
2007-01-29,5619.7001953125,5630.330078125,5582.43017578125,5592.72998046875,105438200,0.006677473592986674,94.9695571515735,0.1231258449325088
2007-01-30,5645.58984375,5653.8798828125,5603.22998046875,5610.89013671875,104085700,0.004596365282682448,95.4070766564343,0.12383162212490949
2007-01-31,5608.31005859375,5653.759765625,5601.169921875,5637.77001953125,116580400,-0.006625244909317793,94.77707068388295,0.11729356724873857
2007-02-01,5662.25,5689.43994140625,5657.22998046875,5664.08984375,132583400,0.009571902897922152,95.68862328813152,0.12184294716452368
2007-02-02,5677.2998046875,5693.47021484375,5666.77001953125,5680.1298828125,119787900,0.0026543934782624827,95.94295594587396,0.11937994635794051
2007-02-05,5681.10986328125,5691.830078125,5659.35986328125,5671.22998046875,103841700,0.0006708789078804014,96.00734364713813,0.11226413321136691
2007-02-06,5676.77978515625,5699.27001953125,5670.47998046875,5680.1201171875,100431900,-0.0007624793810845087,95.93416792820815,0.11244548916058918
2007-02-07,5703.0,5710.56982421875,5681.89013671875,5687.27001953125,122518400,0.0046082194452111555,96.37727380674009,0.1129401068923832
2007-02-08,5665.10009765625,5711.0400390625,5652.47998046875,5705.16015625,119012600,-0.006667788361347797,95.736788226268,0.11381032255222724
2007-02-09,5692.4501953125,5710.31005859375,5688.93994140625,5699.18017578125,123393300,0.004816205927881282,96.19898844553111,0.0942382724132275
2007-02-12,5643.9501953125,5670.72998046875,5625.169921875,5670.72998046875,102407200,-0.00855656014924235,95.3793675828927,0.09946925635949534
2007-02-13,5682.68994140625,5682.68994140625,5651.27001953125,5656.47998046875,115131700,0.006840492270661658,96.03404601818657,0.10185642255342248
2007-02-14,5725.83984375,5725.83984375,5693.35986328125,5700.39990234375,125880400,0.007564534417161633,96.76325344461436,0.10090611362536904
2007-02-15,5720.8798828125,5729.16015625,5703.669921875,5724.5400390625,140234300,-0.0008666170512433883,96.67943308456803,0.09845491419356295
2007-02-16,5713.58984375,5728.35986328125,5703.64013671875,5716.43017578125,109439300,-0.0012750989288625551,96.55623580405106,0.09847561383979418
2007-02-19,5739.89990234375,5758.330078125,5717.3701171875,5723.0498046875,84568200,0.004594251263939,97.00085998798252,0.09332140139968687
2007-02-20,5713.4501953125,5744.77978515625,5678.3798828125,5739.27001953125,101759500,-0.00461869301561385,96.55387582935394,0.09188460697775767
2007-02-21,5694.56005859375,5736.240234375,5677.58984375,5732.7998046875,110464500,-0.0033117350989787116,96.23464386744097,0.09294313403601841
2007-02-22,5707.85986328125,5737.35986328125,5700.77978515625,5723.14990234375,113583300,0.0023328049326482017,96.45940257653152,0.08540808798704967
2007-02-23,5716.3798828125,5727.60009765625,5688.830078125,5723.7900390625,134365000,0.001491569032199072,96.60338578803459,0.08286196696863721
2007-02-26,5762.5400390625,5771.68994140625,5728.06982421875,5732.27978515625,104397000,0.008042639095436437,97.38346469700673,0.08366004202220788
2007-02-27,5588.39013671875,5719.4501953125,5581.06005859375,5719.0400390625,208229600,-0.030687100672607003,94.44043597149373,0.1374399480985229
2007-02-28,5516.31982421875,5556.85009765625,5458.64990234375,5475.89013671875,248669100,-0.012980316400806696,93.22249098795001,0.14298005039652267
2007-03-01,5458.39990234375,5555.3701171875,5355.75,5502.08984375,285963100,-0.01055525080755273,92.24367910483379,0.1455181519078065
2007-03-02,5424.7001953125,5499.22021484375,5391.10009765625,5480.27001953125,182954000,-0.006193054265502474,91.67417430179017,0.14086406491566197
2007-03-05,5385.02978515625,5404.14013671875,5303.2900390625,5325.14013671875,188472900,-0.007339792635579273,91.00376820295543,0.14092113447743287
2007-03-06,5437.1298828125,5443.9501953125,5399.1201171875,5431.14990234375,165844200,0.009628484842375488,91.88422855315257,0.1467691781556425
2007-03-07,5455.06982421875,5469.009765625,5430.7001953125,5458.2998046875,146583800,0.003294092673847754,92.18740278513347,0.14789994361281228
2007-03-08,5524.259765625,5529.31005859375,5481.5498046875,5493.7001953125,146668500,0.012603840112205502,93.35667122763435,0.15476531746077282
2007-03-09,5537.83984375,5549.2998046875,5473.31982421875,5515.919921875,137914100,0.002455245464518575,93.58616638943865,0.1541646509989165
2007-03-12,5496.06982421875,5565.419921875,5478.52001953125,5553.81982421875,121047700,-0.0075712454284189434,92.88027815354944,0.15416533222646794
2007-03-13,5432.93994140625,5508.56005859375,5432.509765625,5498.580078125,129619800,-0.011552846290330286,91.81342106057949,0.1561874738812335
2007-03-14,5296.22021484375,5366.7099609375,5295.580078125,5346.740234375,214300300,-0.02548701397829164,89.5029398188301,0.17287148241037112
2007-03-15,5389.85009765625,5389.85009765625,5320.3701171875,5376.35986328125,157388900,0.017524174215767883,91.08522858830463,0.18388914044977747
2007-03-16,5382.16015625,5420.6201171875,5346.72998046875,5380.1298828125,191552000,-0.0014277637193663426,90.95527319842773,0.18382200406200247
2007-03-19,5458.9501953125,5459.39990234375,5411.5400390625,5435.3701171875,68657400,0.014166689730110538,92.25297872540595,0.1930975891921503
2007-03-20,5503.27001953125,5504.83984375,5426.43017578125,5459.669921875,140060100,0.008085965220460414,93.00195712866687,0.19500837509385438
2007-03-21,5502.18017578125,5518.1201171875,5490.580078125,5499.0498046875,125262700,-0.00019805527883389135,92.98353942403767,0.1948629647348495
2007-03-22,5598.3701171875,5610.43017578125,5560.5,5577.72021484375,170424700,0.01733109558441649,94.60909164573931,0.2056591437457861
2007-03-23,5634.75,5642.18994140625,5576.81982421875,5589.7998046875,132817900,0.006477276059788688,95.2238898093159,0.20695450771220167
2007-03-26,5576.2998046875,5638.6298828125,5546.27978515625,5638.47998046875,155438900,-0.010427341941153214,94.23611662367848,0.2095292574235245
2007-03-27,5587.06005859375,5617.97021484375,5572.009765625,5609.66015625,116854900,0.0019277811286976022,94.4179584502527,0.20719514512822432
2007-03-28,5552.68994140625,5574.91015625,5530.7900390625,5563.5,128851600,-0.006170735653758779,93.83712411833099,0.17914627838459862
2007-03-29,5631.52978515625,5633.419921875,5578.83984375,5579.990234375,102912200,0.014098641049723344,95.16947011306613,0.17956404189048086
2007-03-30,5634.16015625,5674.259765625,5609.02001953125,5630.169921875,106559100,0.00046697027083645454,95.21392180430156,0.17463073508725313
2007-04-02,5645.56005859375,5648.18017578125,5609.27978515625,5623.39990234375,116783000,0.0020213101048596285,95.40657330518772,0.17236945476669585
2007-04-03,5711.91015625,5713.52978515625,5669.27978515625,5681.64990234375,117590800,0.011684090071305553,96.52785009440748,0.17211739621802022
2007-04-04,5739.009765625,5739.009765625,5707.39013671875,5730.27978515625,122864200,0.0047331847838723955,96.9858172122034,0.17050032431115378
2007-04-05,5741.3798828125,5751.330078125,5721.0,5731.7001953125,79691800,0.0004128983934782797,97.02587076877603,0.17063888294172314
2007-04-10,5766.27001953125,5774.97021484375,5725.93017578125,5750.47021484375,108048000,0.004325848586633124,97.44649912606697,0.16678982463344988
2007-04-11,5751.919921875,5798.2099609375,5741.27001953125,5757.93994140625,107745000,-0.0024917291959739014,97.20399109678941,0.16751407388056536
2007-04-12,5748.93994140625,5759.27001953125,5701.35009765625,5744.419921875,113848800,-0.0005182187368362005,97.15363121715141,0.16428999815517373
2007-04-13,5789.33984375,5794.6201171875,5748.740234375,5762.06005859375,92576400,0.007002788664098998,97.83636529569765,0.15722340831486553
2007-04-16,5861.97021484375,5861.97021484375,5806.52001953125,5815.35986328125,115781700,0.012467492757746567,99.06377493300916,0.12138670457755348
2007-04-17,5858.14013671875,5871.85986328125,5820.740234375,5844.490234375,115309500,-0.0006535908189352453,98.999048913694,0.11351794053794156
2007-04-18,5835.9501953125,5859.169921875,5813.4599609375,5849.2001953125,126860400,-0.0037950738208637437,98.62405223498706,0.11521903259802972
2007-04-19,5829.0400390625,5834.25,5745.02978515625,5775.56005859375,159945600,-0.0011847685972232764,98.507274745779,0.11006427160525668
2007-04-20,5938.89990234375,5957.7998046875,5855.259765625,5856.5,193738900,0.0186715866152336,100.36384043468452,0.12158352879213488
2007-04-23,5917.31982421875,5958.47021484375,5904.56005859375,5937.14990234375,113092800,-0.003640300610803702,99.99915007904292,0.12351763283024608
2007-04-24,5886.02978515625,5923.60986328125,5860.68994140625,5911.64990234375,173394900,-0.005301903848549926,99.47036721701413,0.11616534502874043
2007-04-25,5947.330078125,5962.39013671875,5902.5400390625,5902.5400390625,140026000,0.010360682346558951,100.50630534078806,0.11864120851747009
2007-04-26,5944.43994140625,5981.5498046875,5930.91015625,5979.9599609375,141436800,-0.0004860734391780574,100.45746376654961,0.10956894893528514
2007-04-27,5930.77001953125,5950.990234375,5908.3798828125,5940.759765625,112308900,-0.002302262942379407,100.22645029934574,0.11108147674060082
2007-04-30,5960.0400390625,5976.33984375,5913.02978515625,5913.02978515625,85311800,0.004923142915568513,100.72109604486424,0.10628302454543914
2007-05-02,5990.1298828125,6001.169921875,5958.97998046875,5985.2001953125,135801500,0.0050358961482865625,101.22959632715352,0.09915508365475445
2007-05-03,6004.27978515625,6019.7001953125,5969.7099609375,6018.58984375,120110300,0.002359417311839032,101.4687211759212,0.09877645043352529
2007-05-04,6068.830078125,6075.580078125,5999.7900390625,6012.5498046875,138972600,0.010693335651746617,102.55958234719151,0.10217073699069602
2007-05-07,6071.47998046875,6081.77978515625,6058.919921875,6079.85986328125,72714200,0.0004365460804614505,102.60436410481815,0.09808679296562743
2007-05-08,6034.25,6064.2001953125,6015.990234375,6057.58984375,105854600,-0.006150822445961462,101.97519980156437,0.10267279413748093
2007-05-09,6051.6298828125,6078.27978515625,6020.68994140625,6070.18017578125,122942600,0.0028760661137124917,102.26890937977748,0.10242978525698372
2007-05-10,6012.759765625,6058.10009765625,6006.990234375,6044.669921875,131952500,-0.0064437991177278085,101.61202775132232,0.10672306791253655
2007-05-11,6050.6298828125,6051.18994140625,5927.509765625,5956.0,181268700,0.0062785407243959954,102.25200998054783,0.10640298066601127
2007-05-14,6026.419921875,6070.2998046875,6016.9599609375,6070.2998046875,103490000,-0.004009256193943982,101.8428761853306,0.10828447811480742
2007-05-15,6049.759765625,6057.7099609375,5987.490234375,6001.75,130952400,0.003865439802194661,102.23730552281968,0.10708622488176874
2007-05-16,6017.91015625,6053.02001953125,6012.83984375,6039.5498046875,127693700,-0.005278514167611758,101.6990662586829,0.10299538425480463
2007-05-17,6027.0,6048.97021484375,6010.759765625,6044.14990234375,79766400,0.0015093255753156583,101.85267915714935,0.10276390602094629
2007-05-18,6101.14013671875,6111.72021484375,6016.1201171875,6018.22998046875,158775400,0.012226286872109702,103.10560292650095,0.1075270803898541
2007-05-21,6089.91015625,6110.31005859375,6062.330078125,6091.58984375,107917800,-0.001842332428341536,102.91582300321826,0.10780519221080473
2007-05-22,6089.72021484375,6106.97998046875,6076.8701171875,6093.64013671875,122899200,-3.119001159778527e-05,102.91261310756381,0.08945374392376718
2007-05-23,6120.2001953125,6121.8701171875,6093.31982421875,6093.60986328125,155669900,0.004992668708512025,103.4277064660174,0.08856952272545604
2007-05-24,6048.31005859375,6110.35986328125,6039.31982421875,6069.9501953125,137761900,-0.011815903776553005,102.21280634493253,0.09740422323833466
2007-05-25,6057.490234375,6073.3701171875,6011.490234375,6019.68017578125,111888100,0.0015166576878536122,102.36794580045832,0.09168284394103299
2007-05-28,6071.47021484375,6073.990234375,6051.169921875,6065.25,17502800,0.0023052242140867117,102.60419907162257,0.09167101094948839
2007-05-29,6056.39013671875,6079.669921875,6044.509765625,6079.669921875,91777400,-0.002486850187857879,102.34935481097376,0.0917571573208664
2007-05-30,6042.14990234375,6046.10986328125,5986.259765625,6015.75,117129000,-0.002354042868819644,102.10870340514673,0.09129659836562742
2007-05-31,6104.0,6119.330078125,6066.97998046875,6086.85986328125,146410000,0.010184401271856727,103.15393289783303,0.09603118517640487
2007-06-01,6168.14990234375,6168.14990234375,6105.60986328125,6113.18017578125,131789900,0.01045464521697625,104.23802770808366,0.10152226462599064
2007-06-04,6125.81005859375,6163.89990234375,6112.2900390625,6157.330078125,114559400,-0.006887937048906274,103.52250978523108,0.0992290445835626
2007-06-05,6078.5400390625,6142.3701171875,6076.58984375,6140.06005859375,127436500,-0.007746460161005112,102.72367485357874,0.1032070113546685
2007-06-06,5977.8701171875,6080.7001953125,5971.419921875,6072.64013671875,156474400,-0.01670020516385615,101.02241365339462,0.11677771537346358
2007-06-07,5890.490234375,5999.81005859375,5879.0498046875,5982.5400390625,194615600,-0.014725110982815473,99.54574612910545,0.12601865819588207
2007-06-08,5883.2900390625,5917.83984375,5837.14013671875,5876.64990234375,175318500,-0.0012230899580040408,99.424067153988,0.12461577739520893
2007-06-11,5940.08984375,5948.02001953125,5915.06005859375,5939.33984375,121877900,0.009608122586061607,100.38394972956868,0.1275770435642661
2007-06-12,5898.16015625,5944.58984375,5882.43994140625,5928.81005859375,137340100,-0.007083794114217214,99.67536320093137,0.1289648773117772
2007-06-13,5934.27001953125,5951.1201171875,5851.47998046875,5878.83984375,141014900,0.006103560273949405,100.28559819664957,0.13026066385775234
2007-06-14,6047.22998046875,6047.22998046875,5971.06005859375,5974.58984375,196892900,0.018856288097074764,102.19455367349897,0.14596421736534612
2007-06-15,6105.27978515625,6122.31005859375,6056.68017578125,6063.52001953125,251054700,0.009553622639567202,103.17556049811671,0.14946949294821277
2007-06-18,6087.14990234375,6118.81982421875,6065.080078125,6117.52001953125,124120600,-0.002973959520712561,102.86917637048137,0.1437562150830792
2007-06-19,6071.669921875,6106.89013671875,6058.35986328125,6091.919921875,139110700,-0.0025462979230584794,102.60757400047265,0.14388377161140903
2007-06-20,6093.2900390625,6132.14013671875,6090.27001953125,6095.259765625,137234600,0.003554494222763176,102.97294099221621,0.1444538471834177
2007-06-21,6029.7900390625,6063.39990234375,5995.3701171875,6043.18017578125,162554200,-0.010475981405708122,101.89982914113291,0.1476582191070058
2007-06-22,6023.25,6055.31982421875,6009.10009765625,6040.509765625,124716200,-0.001085209985720518,101.78930641003817,0.1420604955823828
2007-06-25,6002.85009765625,6010.2998046875,5943.240234375,5971.9599609375,157168700,-0.0033926080349639333,101.44456031608509,0.14233167105975084
2007-06-26,5953.35986328125,5990.009765625,5939.22998046875,5962.64990234375,132548800,-0.008278629631027318,100.60820508741261,0.14447354027649165
2007-06-27,5941.669921875,5948.1201171875,5897.7998046875,5921.4599609375,138099900,-0.0019655175953030954,100.41065210061709,0.1444142791302848
2007-06-28,6006.31005859375,6006.31005859375,5976.22998046875,5995.8701171875,129960500,0.01082036754285817,101.5030315772869,0.1498634932930398
2007-06-29,6054.93017578125,6054.93017578125,5976.9501953125,6031.740234375,131157800,0.008062252239575254,102.32468234823122,0.14816651262506428
2007-07-02,6026.9501953125,6040.330078125,6011.3798828125,6021.10009765625,108777900,-0.00463173440399234,101.85183748785178,0.14340071730713647
2007-07-03,6069.83984375,6083.990234375,6065.10986328125,6074.1201171875,134204700,0.007091108966949852,102.5766467796168,0.14446720247144518
2007-07-04,6098.080078125,6104.56982421875,6079.5400390625,6080.85986328125,80621400,0.004641760508205504,103.05388977465904,0.14293538695664007
2007-07-05,6059.52978515625,6115.08984375,6051.919921875,6113.22998046875,110236500,-0.0063417764846717154,102.40241298335984,0.13160129564373557
2007-07-06,6102.68994140625,6106.56982421875,6059.60009765625,6061.2001953125,88998400,0.007097444117654726,103.13179369464301,0.12074986030437583
2007-07-09,6104.66015625,6133.1201171875,6097.77978515625,6118.6298828125,115446000,0.00032279157148708504,103.16508914185573,0.12039895151234428
2007-07-10,6019.22021484375,6126.240234375,6000.89990234375,6104.1298828125,150816000,-0.01409472103861681,101.72120546187293,0.12864430009466826
2007-07-11,6001.08984375,6010.25,5936.89990234375,5969.91015625,151207700,-0.0030166251543057177,101.41481308257781,0.12632194646825434
2007-07-12,6103.0498046875,6103.0498046875,5989.43994140625,6026.89013671875,151206200,0.016847520860080553,103.13787516790094,0.13701058081320797
2007-07-13,6117.9599609375,6156.16015625,6105.2099609375,6156.16015625,116751000,0.0024400870196326055,103.38984785094627,0.1214810139360857
2007-07-16,6125.60009765625,6132.2900390625,6101.5498046875,6131.740234375,96159400,0.0012480255209850791,103.51896157152561,0.11705445611428018
2007-07-17,6099.2099609375,6114.419921875,6061.77978515625,6106.60986328125,106991700,-0.004317478567976725,103.07298411539018,0.11759868916532985
2007-07-18,5995.97021484375,6062.14013671875,5995.97021484375,6040.64990234375,119895700,-0.017071635467480386,101.32829442978337,0.13163517565350613
2007-07-19,6065.5,6080.47998046875,6027.18994140625,6047.47998046875,109241700,0.011529366505201866,102.5033060274912,0.13756962495184588
2007-07-20,5957.16015625,6076.259765625,5952.22021484375,6050.4501953125,142083800,-0.018023095556752484,100.67242775548118,0.146832925766416
2007-07-23,6009.16015625,6009.16015625,5929.75,5936.27978515625,99413800,0.008691114053768084,101.55119651542338,0.1502718777456398
2007-07-24,5907.47021484375,6006.52001953125,5897.93994140625,5991.83984375,134478400,-0.01706730958198186,99.83269759795863,0.161109518112179
2007-07-25,5837.10986328125,5907.7099609375,5804.169921875,5885.669921875,170007800,-0.011981900224881522,98.64364992696484,0.16377500476543336
2007-07-26,5675.0498046875,5867.509765625,5675.0498046875,5864.0,219990400,-0.02815644843364556,95.90493229760727,0.18902728331584706
2007-07-27,5643.9599609375,5721.830078125,5608.27978515625,5626.919921875,210218300,-0.005493399613224332,95.37953261608834,0.1832426760098916
2007-07-30,5646.35986328125,5684.56982421875,5612.35986328125,5649.0498046875,160849300,0.0004251256682290138,95.42008952390756,0.17932066296923735
2007-07-31,5751.080078125,5754.0,5691.2099609375,5701.52001953125,246492500,0.018376611303161032,97.18979824196767,0.19429839227507537
2007-08-01,5654.2998046875,5701.2099609375,5561.8701171875,5622.10986328125,214697300,-0.016971393741340848,95.55426976359188,0.19760351448313676
2007-08-02,5682.06982421875,5720.169921875,5661.08984375,5704.33984375,189216300,0.004899288923585118,96.02356641026589,0.19773715871588562
2007-08-03,5597.89013671875,5704.56005859375,5583.830078125,5704.56005859375,143402200,-0.014925806577244087,94.60098026417552,0.20156440094735098
2007-08-06,5532.990234375,5573.22021484375,5516.64990234375,5532.58984375,160663200,-0.011661366512406448,93.50421090450266,0.19927873090973278
2007-08-07,5620.39990234375,5627.27978515625,5579.18994140625,5610.6298828125,163785600,0.015674419438624427,94.98138178003842,0.210879900074348
2007-08-08,5749.2900390625,5766.56005859375,5652.52001953125,5671.330078125,208927200,0.022673557343910994,97.15954765721379,0.22645144189501762
2007-08-09,5624.77978515625,5742.0498046875,5562.93994140625,5742.0498046875,244034500,-0.02189457770006441,95.05539916826598,0.2365427823330371
2007-08-10,5448.6298828125,5558.93994140625,5434.93017578125,5518.2099609375,252612500,-0.031817618598190246,92.07857164429366,0.24480413005925133
2007-08-13,5569.27978515625,5576.89013671875,5495.22021484375,5512.93017578125,170010700,0.02190156367310869,94.11748251101994,0.26138023895776674
2007-08-14,5478.66015625,5574.3701171875,5463.39013671875,5513.06005859375,141481400,-0.016405169062512832,92.58606522408977,0.2636542427943847
2007-08-15,5442.72021484375,5454.64990234375,5378.41015625,5407.990234375,159309100,-0.006581598647878766,91.97870180597502,0.2636629611438565
2007-08-16,5265.47021484375,5344.169921875,5263.14990234375,5338.740234375,246596900,-0.03310852422305801,88.98328329251812,0.27805026438819863
2007-08-17,5363.6298828125,5450.35009765625,5217.7001953125,5256.85986328125,295264900,0.018470511657380808,90.6421227097727,0.2845855103338079
2007-08-20,5399.3798828125,5447.60986328125,5390.06005859375,5428.669921875,131677500,0.006643147642383388,91.24627623223299,0.2841250764400686
2007-08-21,5418.77978515625,5445.5,5345.080078125,5413.02978515625,127963800,0.003586547755768526,91.57412292695639,0.2816372873931776
2007-08-22,5518.169921875,5531.85986328125,5448.52001953125,5451.10009765625,137488700,0.018175611211043927,93.25375652685686,0.2888598707544754
2007-08-23,5523.330078125,5596.16015625,5523.330078125,5575.97998046875,119966600,0.0009346839878050232,93.34096006741302,0.2873998074515033
2007-08-24,5569.3798828125,5578.8798828125,5491.2001953125,5491.2001953125,91182400,0.008302762695433752,94.11917410127487,0.2740402080311267
2007-08-27,5590.5400390625,5617.7900390625,5584.83984375,5598.72998046875,61551800,0.0037921744521611125,94.47676802950555,0.27396477133328356
2007-08-28,5474.169921875,5579.81982421875,5462.27001953125,5579.81982421875,116674700,-0.02103523879670577,92.51018296075189,0.28303435733712035
2007-08-29,5520.02001953125,5520.02001953125,5425.89990234375,5441.52001953125,126622600,0.008340835243789146,93.28502206576368,0.27621839344384436
2007-08-30,5592.52978515625,5605.97998046875,5521.10009765625,5584.009765625,156138700,0.013050253269679948,94.51039354310949,0.2752269040853272
2007-08-31,5662.7001953125,5686.47021484375,5618.85009765625,5634.06982421875,160503400,0.012469104485984837,95.69623131844881,0.27833763734213185
2007-09-03,5651.27001953125,5683.10009765625,5639.5498046875,5683.10009765625,95201400,-0.0020205426482355193,95.5030682146563,0.27325667572544987
2007-09-04,5672.72021484375,5679.9501953125,5602.89013671875,5636.14990234375,121855800,0.0037884562815200208,95.86556362879638,0.2698470645128035
2007-09-05,5551.5498046875,5666.89013671875,5548.68994140625,5655.27978515625,156219500,-0.02159162553324499,93.81785649274448,0.275459497154256
2007-09-06,5576.6201171875,5596.43017578125,5503.1201171875,5585.5400390625,133227900,0.00450574624403792,94.24152971249427,0.26303885943366556
2007-09-07,5430.10009765625,5595.6298828125,5417.259765625,5567.60986328125,174523100,-0.026625311142070934,91.76542940729838,0.2681325091614912
2007-09-10,5386.43017578125,5459.33984375,5378.0400390625,5432.080078125,143979200,-0.008074707516606742,91.02743396320477,0.24622384631725328
2007-09-11,5478.93994140625,5491.7998046875,5424.06005859375,5442.10009765625,131628900,0.01702878044834106,92.59079342514376,0.24115263196030567
2007-09-12,5508.009765625,5519.43994140625,5462.56005859375,5480.97998046875,130093300,0.005291712955616234,93.08205599015238,0.2350738908506068
2007-09-13,5565.97021484375,5574.6201171875,5472.2001953125,5489.419921875,248209100,0.010467957967514263,94.06155276103037,0.23624329865544016
2007-09-14,5538.919921875,5554.9501953125,5487.27001953125,5540.35986328125,155751100,-0.004871790019969495,93.60441906087225,0.20263518954068369
2007-09-17,5439.3701171875,5523.8798828125,5431.4599609375,5523.8798828125,161116400,-0.018136254919392962,91.92208716822368,0.2057349080107603
2007-09-18,5549.35009765625,5557.33984375,5417.009765625,5418.9501953125,169412100,0.020017554497985656,93.7806827654351,0.2156090793442558
2007-09-19,5730.81982421875,5744.740234375,5653.509765625,5683.27001953125,237181300,0.03217777489190897,96.84741212271167,0.24070918433273158
2007-09-20,5688.759765625,5710.83984375,5670.52001953125,5686.080078125,134824100,-0.007366339269250255,96.13662240091308,0.23619228068238293
2007-09-21,5700.64990234375,5724.990234375,5665.43994140625,5668.02001953125,237954700,0.0020879292930741085,96.33755856821847,0.2361943748315705
2007-09-24,5692.490234375,5711.7998046875,5673.06982421875,5686.47021484375,132204600,-0.001432382866522598,96.1996650816331,0.2350687694349933
2007-09-25,5641.58984375,5673.9599609375,5608.68994140625,5663.18017578125,149869900,-0.008981890452518052,95.33947905951567,0.23733915340181788
2007-09-26,5690.77001953125,5715.31005859375,5659.4501953125,5659.4501953125,131948500,0.00867965456956796,96.17059448422778,0.22549929626187445
2007-09-27,5733.3701171875,5752.89013671875,5717.490234375,5740.7998046875,153318300,0.007457943372711364,96.89051054174318,0.22519952274132077
2007-09-28,5715.68994140625,5734.1201171875,5679.02978515625,5728.9501953125,172277900,-0.0030884963035830593,96.5917261927653,0.22196229536672202
2007-10-01,5773.259765625,5780.7900390625,5660.759765625,5670.7900390625,137687000,0.010021857094686348,97.56462163581921,0.2205314537503312
2007-10-02,5799.27001953125,5823.5,5793.18994140625,5811.259765625,166284800,0.0044951792196567045,98.00417930064569,0.22059153758856162
2007-10-03,5806.18017578125,5809.5,5779.4501953125,5798.240234375,130892500,0.0011908468780311061,98.12095678985374,0.2203955290348432
2007-10-04,5804.39013671875,5825.93994140625,5776.18017578125,5783.2998046875,136975500,-0.00030834645129460507,98.09070620509988,0.2045375093077701
2007-10-05,5843.240234375,5854.81005859375,5793.68017578125,5810.81005859375,126537800,0.006670926272822219,98.74724951550404,0.20499262396135964
2007-10-08,5829.39990234375,5852.31982421875,5824.06982421875,5852.31982421875,84122800,-0.0023714152677018893,98.51335621903692,0.17733693326350733
2007-10-09,5861.93017578125,5863.9501953125,5805.669921875,5819.830078125,117387900,0.0055648685255185685,99.06309829690719,0.17246462743480598
2007-10-10,5838.490234375,5874.9599609375,5808.47998046875,5863.8798828125,127046100,-0.004006688980810268,98.66697736916316,0.16781689315490766
2007-10-11,5862.830078125,5882.06982421875,5835.77978515625,5835.77978515625,155520900,0.004160193585771041,99.07830610588194,0.16767017711791188
2007-10-12,5843.9501953125,5843.9501953125,5779.0400390625,5816.669921875,157555900,-0.0032254640028723932,98.75924742882432,0.1666644074000684
2007-10-15,5807.43994140625,5867.9501953125,5795.669921875,5842.8798828125,122481700,-0.00626712743775851,98.14224607208642,0.16749118141081662
